id,order_line/order_id/date_order,order_line/order_id/confirmation_date,order_line/order_id/name,order_line/order_id/customer_reference,order_line/order_partner_id/display_name,order_line/end_customer,order_line/product_categ_name,order_line/name,order_line/product_uom_qty,order_line/product_uom/display_name,order_line/price_unit,order_line/product_margin_price,order_line/price_subtotal,order_line/order_id/state,order_line/order_id/picking_state,order_line/order_id/invoice_status
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA180] TRIPLEX (.9 mm X 1220 mm X 2440 mm),3,Unit(s),123000,135300,369000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA181] TRIPLEX (12 MM X 1220 MM X 2440 MM),39,Unit(s),155000,169175.996,6045000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA17ABJA787] TRIPLEX (18 MM X 1220 MM X 2440 MM),20,Unit(s),208000,248365.975,4160000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,GPC_RM,[CAA11ADKA015] TOLUENE (1 Drum/170 kg),20,kg,17000,18700,340000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,EJM_RM,[CAA01AACA028] CAT INTERNATIONAL (Interthene 990 Ral 7040 windoy grey part A/B),5,Liter(s),121000,137683.326,605000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,EJM_RM,[CAA02AASA002] THINNER (GTA 733),5,Liter(s),33159.01,36681.084,165795.05,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,EJM_RM,[AAA05ACLA518] HEXAGONAL BOLT GR 8.8 (M 10 X 50 MM),4,Unit(s),1956.48,2152.128,7825.92,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA18ABKA183] PAKU (3 CM),3,kg,18000,19800,54000,Sale Order,done,Fully Invoiced
,12/23/2020 6:43,12/23/2020 7:02,SO20-000718,2020/12/JFI/001894,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000167]Anistia",PT JEIL FAJAR INDONESIA,SUPPLIES,[FAA15ABHA830] PAPAN (2/10 X 400 CM),36,Unit(s),25000,27500,900000,Sale Order,done,Fully Invoiced
__export__.sale_order_786,12/23/2020 4:49,12/23/2020 4:51,SO20-000717,1867/HI/XII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_784,12/22/2020 8:14,12/22/2020 8:21,SO20-000715,2020/12/FBI/000911,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",SWADAYA DINAMIKA MANDIRI,GPC_FG,"[GN11S05020] 2710 LUBRICATED / PTFE IMPREGNATED RAMIE PACKING  (5/16"" X 5 KG)",1,Box,1344000,809024.942,1344000,Sale Order,done,Fully Invoiced
__export__.sale_order_782,12/22/2020 4:08,12/22/2020 4:13,SO20-000713,2020/12/FBI/001012,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PJB UBJ O&M PLTU REMBANG,",GPC_FG,[N05CM023] 4101-R  GRAFOIL RING PACKING (ID370 X OD1 427 X OD2 435 X THK 55 MM),6,Unit(s),2178300,0,13069800,Sale Order,done,Fully Invoiced
,12/22/2020 4:08,12/22/2020 4:13,SO20-000713,2020/12/FBI/001012,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PJB UBJ O&M PLTU REMBANG,",SUPPLIES,[BIAYA LAIN-LAIN] BIAYA LAIN-LAIN,1,Unit(s),16200000,0,16200000,Sale Order,done,Fully Invoiced
__export__.sale_order_781,12/21/2020 7:04,12/21/2020 7:42,SO20-000712,2020/12/FBI/000809,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",LOTTE CHEMICAL TITAN NUSANTARA,GPC_FG,[N21HM14] 3075 LUBRICATED / PTFE IMPREGNATED CARBON FIBER PACKING (15.9 MM),9,mtr,383878.4,0,3454905.6,Sale Order,done,Fully Invoiced
__export__.sale_order_780,12/21/2020 6:40,12/21/2020 7:02,SO20-000711,2020/12/FBI/000663,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU TENAYAN RAYA,",EJF_FG,"[FBCAS0BN01] EXPANSION JOINT FABRIC 3 FLEX 30 + BOLSTER (DIA. 470 X 500 MM OAL, BELT, OPEN BAND)",1,Unit(s),4951000,0,4951000,Sale Order,done,Fully Invoiced
,12/21/2020 6:40,12/21/2020 7:02,SO20-000711,2020/12/FBI/000663,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PLTU TENAYAN RAYA,",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),340000,0,340000,Sale Order,done,Fully Invoiced
__export__.sale_order_779,12/21/2020 4:13,12/23/2020 1:12,SO20-000710,2020/12/JFI/001884,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,SUPPLIES,[JASA] JASA SANDBLASTING ,5.84,m2,759754.16,0,4436964.29,Sale Order,draft,Fully Invoiced
__export__.sale_order_778,12/18/2020 8:17,12/18/2020 8:20,SO20-000709,2020/11/FBI/001375,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT INDONESIA ASAHAN ALUMUNIUM,INS_FG,[C7104] 7100-A  MANHOLE BULKY GLASS + ALUMUNIUM (110 X 200 X T 3MM X PCD 165 X DIA HOLE 14 X HOLE 8),6,Unit(s),193203.66,118242.96,1159221.96,Sale Order,done,Fully Invoiced
__export__.sale_order_777,12/18/2020 3:36,12/18/2020 3:38,SO20-000708,2020/12/FBI/000800,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",NUSANTARA BUILDING INDUSTRIES,GPC_FG,[N36HI11] 5051 LUBRICATED / PTFE ACRYLIC PACKING (3/4''),20,mtr,139000,46291.4683,2780000,Sale Order,done,Fully Invoiced
__export__.sale_order_776,12/17/2020 9:18,12/17/2020 9:20,SO20-000707,2020/12/FBI/000801,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",NUSANTARA BUILDING INDUSTRIES,GPC_FG,"[N61HI07] 5031-G LUBRICATED / GRAPHITE ACRYLIC PACKING (1/2"")",93.01,mtr,23000,6915.5724,2139230,Sale Order,done,Fully Invoiced
__export__.sale_order_775,12/17/2020 6:36,12/17/2020 6:37,SO20-000706,1613/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_774,12/17/2020 6:34,12/17/2020 6:35,SO20-000705,1551/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_773,12/17/2020 6:30,12/17/2020 6:33,SO20-000704,1474/HI/X/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,1000,Liter(s),5939,6532.691,5939000,Sale Order,partially_received,To Invoice
__export__.sale_order_772,12/17/2020 6:28,12/17/2020 6:32,SO20-000703,1460/HI/IX/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_771,12/17/2020 4:43,12/17/2020 4:47,SO20-000702,2020/12/FBI/000657,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",ASAHIMAS FLAT GLASS ,GPC_FG,"[N09HI02] 3020 EXPANDED GRAPHITE PACKING (3/16"")",60,mtr,15243,5107.9765,914580,Sale Order,done,Fully Invoiced
__export__.sale_order_770,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A10] MECHANICAL SEAL RMBS-13 TANDEM CARTRIDGE SEAL (3"")",1,Unit(s),112700000,0,112700000,Sale Order,done,Fully Invoiced
,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A20] MECHANICAL SEAL SMBS-HT14 NON CATRIDGE SEAL (2"")",1,Unit(s),37250000,0,37250000,Sale Order,done,Fully Invoiced
,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A30] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (2"")",1,Unit(s),32900000,0,32900000,Sale Order,done,Fully Invoiced
,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A40] MECHANICAL SEAL RMS B13 NON CARTRIDGE SEAL (2.125"")",1,Unit(s),29355000,2263213.634,29355000,Sale Order,done,Fully Invoiced
,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A50] MECHANICAL SEAL RMBS-13 CARTRIDGE SEAL (3"")",1,Unit(s),55462500,0,55462500,Sale Order,done,Fully Invoiced
,12/17/2020 2:26,12/17/2020 4:00,SO20-000701,4500042675,"[C20-0000168]PT PERTAMINA (PERSERO) RU IV CILACAP, [C20-0000169]Ardi suradi",PERTAMINA RU IV CILACAP,MCH_FG,"[MS0002220A60] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (2"", 240-P-102 AB)",1,Unit(s),32150000,0,32150000,Sale Order,done,Fully Invoiced
__export__.sale_order_769,12/16/2020 8:21,12/16/2020 8:25,SO20-000700,2020/12/JFI/001874,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,EJM_RM,"[AAA24ACDA088] PIPA SS 316 SCH 40 (2"")",0.4,mtr,1450000,535006.549,580000,Sale Order,done,Fully Invoiced
,12/16/2020 8:21,12/16/2020 8:25,SO20-000700,2020/12/JFI/001874,"[V19-0000214]JEIL FAJAR INDONESIA PT, [C20-0000174]Ibnu",PT JEIL FAJAR INDONESIA,EJM_RM,"[AAA24ACDA091] PIPA SS 316 SCH 40 (3"")",0.2,mtr,2300000,215944.014,460000,Sale Order,done,Fully Invoiced
__export__.sale_order_768,12/16/2020 3:44,12/16/2020 3:48,SO20-000699,2020/12/FBI/000109,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","FLEKSINDO WIJAYA TEKNIK, PT,",EJF_FG,[FOCCMCC00001] EXPANSION JOINT FABRIC TYPE BELLOWS (DIA.200 MM X 800 MM OAL),1,Unit(s),6341631.98,0,6341631.98,Sale Order,done,Fully Invoiced
,12/16/2020 3:44,12/16/2020 3:48,SO20-000699,2020/12/FBI/000109,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","FLEKSINDO WIJAYA TEKNIK, PT,",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),100000,0,100000,Sale Order,done,Fully Invoiced
__export__.sale_order_767,12/15/2020 8:05,12/15/2020 8:15,SO20-000698,2020/12/FBI/000253,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT CIKARANG LISTRINDO,EJF_FG,[FOCAS0EL001] EXPANSION JOINT FABRIC 3 FLEX 60 TYPE BELT (LENGTH 15000 X 300 OAL),1,Unit(s),19088662.55,0,19088662.55,Sale Order,done,Fully Invoiced
,12/15/2020 8:05,12/15/2020 8:15,SO20-000698,2020/12/FBI/000253,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT CIKARANG LISTRINDO,SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),460000,0,460000,Sale Order,done,Fully Invoiced
__export__.sale_order_766,12/15/2020 3:31,12/15/2020 3:33,SO20-000697,1723/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_765,12/15/2020 1:29,12/15/2020 1:46,SO20-000696,2020/12/FBI/000564,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PUPUK SRIWIDJAJA,",MCH_FG,"[K00000A000M0001] MECHANICAL SEAL PART (ID 66.8 X OD 88.8 T.15, CARBON STATIONARY FACE)",2,Unit(s),1489876.77,0,2979753.54,Sale Order,done,Fully Invoiced
__export__.sale_order_764,12/14/2020 8:43,12/14/2020 8:53,SO20-000695,2020/11/FBI/001153,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PT.INDONESIA ASAHAN ALUMUNIUM,",GPC_RM,"[C5BIA] CERAMIC CLOTH WITH SS WIRE SS 304 DIA 0.12MM Size.1/8"" ( 3MM ) X 1M X 30 M",750,m2,200133.334,105675.57,150100000.5,Sale Order,done,Fully Invoiced
__export__.sale_order_763,12/14/2020 4:39,12/14/2020 4:41,SO20-000694,1807/HI/XII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Suratno",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.691,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_762,12/11/2020 7:08,12/11/2020 7:10,SO20-000693,1758/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,"[AAA18ACEA233] FLANGE SLIP ON CS A105 ANSI 150 (1"")",1,Unit(s),120526,120526.12,120526,Sale Order,done,Fully Invoiced
__export__.sale_order_761,12/8/2020 2:06,12/11/2020 2:36,SO20-000692,1757/HI/XII/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, [C20-0000187]Iwan Ruswandi",PT HIDROFLEX INDONESIA,SUPPLIES,[CAA05ABWA011] BBM SOLAR,200,Liter(s),5939,6532.9,1187800,Sale Order,done,Fully Invoiced
__export__.sale_order_760,12/10/2020 17:00,12/11/2020 2:37,SO20-000691,0730/HI/IV/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,"[LL0007920A10] JASA MACHINING  (SPLIT RING 150 NB (6"") MAT'L SA 36 (GE))",5,Unit(s),371500,0,1857500,Sale Order,draft,Fully Invoiced
,12/10/2020 17:00,12/11/2020 2:37,SO20-000691,0730/HI/IV/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Others_FG,[LL0007920A20] JASA MACHINING  (SPLIT RING 300 NB  MAT'L SA 36),3,Unit(s),424500,0,1273500,Sale Order,draft,Fully Invoiced
__export__.sale_order_759,12/10/2020 17:00,12/11/2020 2:38,SO20-000690,2020/11/FBI/001275,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA RU IV, PT,",MCH_FG,[ACE0600GG00I3601] MECHANICAL SEAL PART (GASKET KIT (KALREZ)),1,Unit(s),15071291.51,0,15071291.51,Sale Order,done,Fully Invoiced
__export__.sale_order_758,12/10/2020 17:00,12/11/2020 2:39,SO20-000689,2020/11/FBI/001274,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA RU IV, PT",MCH_FG,"[ACE060A0000I3601] MECHANICAL SEAL PART (2.375"", ROTARY CARBON)",1,Unit(s),1671659.24,0,1671659.24,Sale Order,done,Fully Invoiced
__export__.sale_order_757,12/10/2020 17:00,12/11/2020 2:40,SO20-000688,2020/11/FBI/001134,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",STAR ENERGY GEOTHERMAL ,MCH_FG,"[DCE060FFCCDM4001] MECHANICAL SEAL PART (58 MM, RMS B13 BASIC SEAL)",1,Unit(s),5002846.11,0,5002846.11,Sale Order,done,Fully Invoiced
__export__.sale_order_756,12/10/2020 17:00,12/11/2020 3:14,SO20-000687,0669 B/HI/IV/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[LL0002420A10] PROCESS SERVICE SUBCONT SANDBLAST & PAINTING ,1,Lot,16363001,0,16363001,Sale Order,draft,Fully Invoiced
,12/10/2020 17:00,12/11/2020 3:14,SO20-000687,0669 B/HI/IV/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[LL0002420A20] PROCESS SERVICE SUBCONT SANDBLAST & PAINTING,1,Lot,45382101,0,45382101,Sale Order,draft,Fully Invoiced
__export__.sale_order_755,12/2/2020 2:05,12/11/2020 2:43,SO20-000686,1756/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJF_FG,[EJ0000400A10] EXPANSION JOINT FABRIC (Length 15000 X 350 OAL),1,Unit(s),16792742.37,0,16792742.37,Sale Order,done,Fully Invoiced
,12/2/2020 2:05,12/11/2020 2:43,SO20-000686,1756/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[JASA] SPLICING KIT,1,Unit(s),177025.77,0,177025.77,Sale Order,done,Fully Invoiced
,12/2/2020 2:05,12/11/2020 2:43,SO20-000686,1756/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),340000,0,340000,Sale Order,done,Fully Invoiced
__export__.sale_order_754,12/1/2020 7:00,12/1/2020 7:10,SO20-000685,1617/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,"[LL0007720A10] SUBCONT SANDBLAST  (PAINTING PRIMER FLANGE CS #300 6"")",2,Unit(s),115763,0,231526,Sale Order,draft,Fully Invoiced
,12/1/2020 7:00,12/1/2020 7:10,SO20-000685,1617/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,"[LL0007720A20] SUBCONT SANDBLAST  (PAINTING PRIMER FLANGE CS #300 8"")",8,Unit(s),28940.75,0,231526,Sale Order,draft,Fully Invoiced
,12/1/2020 7:00,12/1/2020 7:10,SO20-000685,1617/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,"[LL0007720A30] SUBCONT SANDBLAST  (PAINTING PRIMER FLANGE CS #150 12"")",4,Unit(s),57881.5,0,231526,Sale Order,draft,Fully Invoiced
__export__.sale_order_753,12/1/2020 2:33,12/1/2020 3:13,SO20-000684,1751/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[LL0007620A10] SUBCONT SANDBLAST  (CS 20 THK X 2288X2475),32,Unit(s),32492.23,0,1039751.36,Sale Order,draft,Fully Invoiced
__export__.sale_order_752,12/1/2020 2:16,12/1/2020 2:30,SO20-000683,1724/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,SUPPLIES,[LL0004920A40] SUBCONT SANDBLAST  (CS),3,Unit(s),195099,0,585297,Sale Order,draft,Fully Invoiced
__export__.sale_order_751,11/26/2020 8:39,11/26/2020 8:42,SO20-000682,2020/10/FBI/000986,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",CHEVRON PACIFIC INDONESIA,MCH_FG,"[BF0000CCCCB10001] MECHANICAL SEAL SMS CATRIDGE SEAL (4.250"")",1,Unit(s),33324006.06,0,33324006.06,Sale Order,done,Fully Invoiced
__export__.sale_order_750,11/26/2020 8:35,11/26/2020 8:38,SO20-000681,2020/11/FBI/001302,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","NUSANTARA BUILDING INDUSTRIES,",GPC_FG,"[GN57M08920] 5051 LUBRICATED / PTFE ACRYLIC PACKING (1/2"")",66,mtr,64000,144842.5869,4224000,Sale Order,done,Fully Invoiced
__export__.sale_order_749,11/26/2020 8:32,11/26/2020 8:34,SO20-000680,2020/11/FBI/001301,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","INDOCEMENT TUNGGAL PRAKARSA, PT",GPC_FG,"[GN14M08520] 3020 EXPANDED GRAPHITE PACKING (1/2"")",1,mtr,54536,26679.4,54536,Sale Order,done,Fully Invoiced
__export__.sale_order_748,11/26/2020 1:19,11/26/2020 4:02,SO20-000679,2020/11/FBI/000664,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","KSB INDONESIA, PT,",RJC_FG,[TJ0000001A10] REMOVABLE INSULATION JACKETING (For Turbocharger),11,Lot,2450200,240924.662,26952200,Sale Order,done,Fully Invoiced
,11/26/2020 1:19,11/26/2020 4:02,SO20-000679,2020/11/FBI/000664,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","KSB INDONESIA, PT,",SUPPLIES,[BIAYA PACKAGING] BIAYA PACKAGING,1,Unit(s),83700,0,83700,Sale Order,done,Fully Invoiced
__export__.sale_order_747,11/24/2020 7:41,11/24/2020 7:47,SO20-000678,1709/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[AAA17ACCA201] STUBE END SS 304 ANSI SCH 40 (1 INCH),1,Unit(s),88714,97585.4,88714,Sale Order,done,Fully Invoiced
,11/24/2020 7:41,11/24/2020 7:47,SO20-000678,1709/HI/XI/2020,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,EJM_RM,[AAA17ACCA205] STUBE END SS 304 ANSI SCH 40 (1.5 INCH),3,Unit(s),53528,58880.8,160584,Sale Order,done,Fully Invoiced
__export__.sale_order_746,11/23/2020 1:20,11/23/2020 1:24,SO20-000677,2020/11/FBI/001136,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari","PERTAMINA HULU MAHAKAM,",EJF_FG,[S32ASSS1200] PTFE Sheet 0.5 MM X 1.2 M,2,mtr,255000,373966.56,510000,Sale Order,done,Fully Invoiced
__export__.sale_order_745,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[ACE24000000I1501] MECHANICAL SEAL RMS B01 CATRIDGE SEAL (2"", 24-P-2 A/B)",1,Unit(s),24930870.26,0,24930870.26,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[ACE06DAFCCII0601] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (1.375"", 51P-2/51P-3)",1,Unit(s),9797584.21,0,9797584.21,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[AEE15AAFGGIM2401] MECHANICAL SEAL RMBS-13 CARTRIDGE SEAL (65 MM, 87-P-204 A/B)",1,Unit(s),31292613.97,0,31292613.97,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[ACE06AAFGGDM3701] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (70 MM, 91P-404 A/B)",1,Unit(s),13247414.64,0,13247414.64,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[BCE07AAFFIII1601] MECHANICAL SEAL RMS B14 NON CARTRIDGE SEAL (2.125"", 91P-408)",1,Unit(s),12357958.75,0,12357958.75,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[BCE06AAFCCM3801] MECHANICAL SEAL RMS B13 NON CARTRIDGE SEAL (33.9 MM, 91P-409)",1,Unit(s),8920418.27,0,8920418.27,Sale Order,done,Fully Invoiced
,11/20/2020 9:28,11/20/2020 9:39,SO20-000676,2020/10/FBI/001319,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA RU IV CILACAP ,MCH_FG,"[ACE06DAFCCM3901] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (65 MM, 47-P-507 A/B)",1,Unit(s),10425281.37,0,10425281.37,Sale Order,done,Fully Invoiced
